Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_DIRECT	GO:0002227~innate immune response in mucosa	6	6.741573033707865	1.1814756944646133E-7	ENSG00000124635, ENSG00000273802, ENSG00000274290, ENSG00000277224, ENSG00000278588, ENSG00000184678	84	28	19308	49.25510204081632	4.241408041572026E-5	3.855907039207237E-6	3.6733153409717977E-6
GOTERM_BP_DIRECT	GO:0019731~antibacterial humoral response	6	6.741573033707865	5.422073424429275E-6	ENSG00000124635, ENSG00000273802, ENSG00000274290, ENSG00000277224, ENSG00000278588, ENSG00000184678	84	59	19308	23.37530266343826	0.0019446363763166996	1.6221036328084248E-4	1.5452909259623435E-4
GOTERM_BP_DIRECT	GO:0031936~negative regulation of chromatin silencing	4	4.49438202247191	2.694483938326781E-5	ENSG00000168298, ENSG00000184357, ENSG00000187837, ENSG00000124575	84	14	19308	65.67346938775509	0.009626691524960873	7.440921029687034E-4	7.088565437751992E-4
GOTERM_BP_DIRECT	GO:0045910~negative regulation of DNA recombination	4	4.49438202247191	4.119681819787912E-5	ENSG00000168298, ENSG00000184357, ENSG00000187837, ENSG00000124575	84	16	19308	57.46428571428571	0.01468112810345612	9.859771822025736E-4	9.39287454911644E-4
GOTERM_BP_DIRECT	GO:0016584~nucleosome positioning	4	4.49438202247191	4.119681819787912E-5	ENSG00000168298, ENSG00000184357, ENSG00000187837, ENSG00000124575	84	16	19308	57.46428571428571	0.01468112810345612	9.859771822025736E-4	9.39287454911644E-4
GOTERM_BP_DIRECT	GO:0061844~antimicrobial humoral immune response mediated by antimicrobial peptide	6	6.741573033707865	1.0697065333301459E-4	ENSG00000124635, ENSG00000273802, ENSG00000274290, ENSG00000277224, ENSG00000278588, ENSG00000184678	84	109	19308	12.652686762778506	0.03767641570263902	0.002400154034159515	0.002286497714993187
GOTERM_BP_DIRECT	GO:0030261~chromosome condensation	4	4.49438202247191	1.2748421935785076E-4	ENSG00000168298, ENSG00000184357, ENSG00000187837, ENSG00000124575	84	23	19308	39.9751552795031	0.04473811625011659	0.0026921667499687305	0.00256468253061088
GOTERM_BP_DIRECT	GO:0050830~defense response to Gram-positive bacterium	6	6.741573033707865	2.3567393109873326E-4	ENSG00000124635, ENSG00000273802, ENSG00000274290, ENSG00000277224, ENSG00000278588, ENSG00000184678	84	129	19308	10.691029900332225	0.08113577776023806	0.004700385625802513	0.004477804690875932
GOTERM_BP_DIRECT	GO:0098532~histone H3-K27 trimethylation	3	3.3707865168539324	5.026953872877858E-4	ENSG00000168298, ENSG00000187837, ENSG00000124575	84	8	19308	86.19642857142857	0.16515818848799158	0.009498297054542899	0.009048516971180144
GOTERM_BP_DIRECT	GO:0080182~histone H3-K4 trimethylation	3	3.3707865168539324	0.003988369515485637	ENSG00000168298, ENSG00000187837, ENSG00000124575	84	22	19308	31.344155844155843	0.7618102356488179	0.07159123280296718	0.0682011187148044
GOTERM_BP_DIRECT	GO:1901857~positive regulation of cellular respiration	2	2.247191011235955	0.03803775329516699	ENSG00000203668, ENSG00000142166	84	9	19308	51.079365079365076	0.999999101057217	0.6502644491888071	0.6194719822355766
GOTERM_BP_DIRECT	GO:0072112~glomerular visceral epithelial cell differentiation	2	2.247191011235955	0.04217490374301257	ENSG00000136160, ENSG00000007062	84	10	19308	45.97142857142857	0.9999998086845322	0.688217747442796	0.6556280490959226
GOTERM_BP_DIRECT	GO:0000122~negative regulation of transcription from RNA polymerase II promoter	9	10.112359550561797	0.056336041194361794	ENSG00000136160, ENSG00000168298, ENSG00000172201, ENSG00000184357, ENSG00000255302, ENSG00000265972, ENSG00000094916, ENSG00000187837, ENSG00000124575	84	969	19308	2.134896063688633	0.9999999990891744	0.8757872070600635	0.834315389455548
GOTERM_BP_DIRECT	GO:0035810~positive regulation of urine volume	2	2.247191011235955	0.058548448382845474	ENSG00000136160, ENSG00000170961	84	14	19308	32.836734693877546	0.999999999607831	0.8757872070600635	0.834315389455548
