Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_MF_DIRECT	GO:0046982~protein heterodimerization activity	47	52.80898876404494	1.095922135865587E-56	ENSG00000158406, ENSG00000197153, ENSG00000276180, ENSG00000180573, ENSG00000277075, ENSG00000196787, ENSG00000196747, ENSG00000274641, ENSG00000275379, ENSG00000185130, ENSG00000184260, ENSG00000276966, ENSG00000124635, ENSG00000275713, ENSG00000275714, ENSG00000278705, ENSG00000276903, ENSG00000278828, ENSG00000278463, ENSG00000183598, ENSG00000278588, ENSG00000270882, ENSG00000277157, ENSG00000277775, ENSG00000276368, ENSG00000274290, ENSG00000184270, ENSG00000275126, ENSG00000274750, ENSG00000203811, ENSG00000278637, ENSG00000282988, ENSG00000158373, ENSG00000203852, ENSG00000273802, ENSG00000275221, ENSG00000277224, ENSG00000184678, ENSG00000274997, ENSG00000276410, ENSG00000203814, ENSG00000273983, ENSG00000278677, ENSG00000273542, ENSG00000197061	85	371	18869	28.122498810845094	1.172636685376178E-54	5.86318342688089E-55	5.534406786121214E-55
UP_SEQ_FEATURE	CROSSLNK:Glycyl lysine isopeptide (Lys-Gly) (interchain with G-Cter in ubiquitin); alternate	34	38.20224719101123	6.752871669475993E-56	ENSG00000158406, ENSG00000276180, ENSG00000180573, ENSG00000277075, ENSG00000196787, ENSG00000196747, ENSG00000274641, ENSG00000185130, ENSG00000184260, ENSG00000276966, ENSG00000124635, ENSG00000275713, ENSG00000278705, ENSG00000276903, ENSG00000278463, ENSG00000278588, ENSG00000270882, ENSG00000277157, ENSG00000276368, ENSG00000274290, ENSG00000184270, ENSG00000275126, ENSG00000278637, ENSG00000158373, ENSG00000273802, ENSG00000275221, ENSG00000277224, ENSG00000184678, ENSG00000274997, ENSG00000276410, ENSG00000203814, ENSG00000278677, ENSG00000273542, ENSG00000197061	87	100	20559	80.34551724137931	1.7557466340637583E-53	1.7557466340637583E-53	1.6679593023605703E-53
UP_KW_PTM	KW-0164~Citrullination	36	40.44943820224719	1.3276384595654491E-55	ENSG00000158406, ENSG00000197153, ENSG00000276180, ENSG00000180573, ENSG00000277075, ENSG00000196787, ENSG00000196747, ENSG00000275379, ENSG00000184260, ENSG00000276966, ENSG00000275714, ENSG00000278705, ENSG00000276903, ENSG00000168298, ENSG00000278828, ENSG00000278463, ENSG00000183598, ENSG00000270882, ENSG00000277157, ENSG00000187837, ENSG00000277775, ENSG00000276368, ENSG00000124575, ENSG00000184270, ENSG00000275126, ENSG00000274750, ENSG00000203811, ENSG00000278637, ENSG00000203852, ENSG00000184357, ENSG00000275221, ENSG00000274997, ENSG00000273983, ENSG00000278677, ENSG00000273542, ENSG00000197061	82	102	14106	60.71449067431851	1.593166151478539E-54	8.629649987175418E-55	5.3105538382617964E-55
GOTERM_BP_DIRECT	GO:0006334~nucleosome assembly	36	40.44943820224719	2.7346064535827735E-53	ENSG00000158406, ENSG00000197153, ENSG00000276180, ENSG00000274641, ENSG00000275379, ENSG00000185130, ENSG00000276966, ENSG00000124635, ENSG00000275713, ENSG00000275714, ENSG00000278705, ENSG00000168298, ENSG00000278828, ENSG00000183598, ENSG00000278588, ENSG00000270882, ENSG00000277157, ENSG00000187837, ENSG00000277775, ENSG00000124575, ENSG00000274290, ENSG00000275126, ENSG00000274750, ENSG00000203811, ENSG00000278637, ENSG00000158373, ENSG00000203852, ENSG00000273802, ENSG00000184357, ENSG00000277224, ENSG00000184678, ENSG00000276410, ENSG00000203814, ENSG00000273983, ENSG00000273542, ENSG00000197061	84	148	19308	55.9111969111969	9.817237168362156E-51	9.817237168362156E-51	9.352354071253085E-51
UP_KW_PTM	KW-0488~Methylation	48	53.93258426966292	1.2975998710547672E-32	ENSG00000158406, ENSG00000197153, ENSG00000276180, ENSG00000180573, ENSG00000277075, ENSG00000196787, ENSG00000196747, ENSG00000274641, ENSG00000275379, ENSG00000185130, ENSG00000184260, ENSG00000276966, ENSG00000124635, ENSG00000275713, ENSG00000275714, ENSG00000278705, ENSG00000276903, ENSG00000168298, ENSG00000278828, ENSG00000278463, ENSG00000183598, ENSG00000278588, ENSG00000270882, ENSG00000277157, ENSG00000187837, ENSG00000277775, ENSG00000276368, ENSG00000274290, ENSG00000184270, ENSG00000275126, ENSG00000274750, ENSG00000203811, ENSG00000278637, ENSG00000167552, ENSG00000158373, ENSG00000203852, ENSG00000273802, ENSG00000184357, ENSG00000275221, ENSG00000277224, ENSG00000184678, ENSG00000274997, ENSG00000276410, ENSG00000203814, ENSG00000273983, ENSG00000278677, ENSG00000273542, ENSG00000197061	82	1038	14106	7.954885097983927	1.5571198452657208E-31	5.622932774570658E-32	3.460266322812712E-32
GOTERM_MF_DIRECT	GO:0003677~DNA binding	48	53.93258426966292	2.6343137189321574E-32	ENSG00000158406, ENSG00000197153, ENSG00000276180, ENSG00000180573, ENSG00000277075, ENSG00000196787, ENSG00000196747, ENSG00000274641, ENSG00000275379, ENSG00000185130, ENSG00000184260, ENSG00000276966, ENSG00000124635, ENSG00000275713, ENSG00000275714, ENSG00000278705, ENSG00000276903, ENSG00000278828, ENSG00000278463, ENSG00000183598, ENSG00000278588, ENSG00000270882, ENSG00000277157, ENSG00000277775, ENSG00000276368, ENSG00000112118, ENSG00000274290, ENSG00000184270, ENSG00000275126, ENSG00000274750, ENSG00000203811, ENSG00000278637, ENSG00000282988, ENSG00000158373, ENSG00000203852, ENSG00000273802, ENSG00000275221, ENSG00000277224, ENSG00000184678, ENSG00000274997, ENSG00000276410, ENSG00000203814, ENSG00000273983, ENSG00000278677, ENSG00000273542, ENSG00000197061	85	1334	18869	7.987582679248611	2.8187156792574083E-30	9.395718930858027E-31	8.868856187071596E-31
UP_SEQ_FEATURE	DOMAIN:Histone	18	20.224719101123593	2.906324940352971E-32	ENSG00000180573, ENSG00000277075, ENSG00000274290, ENSG00000196787, ENSG00000196747, ENSG00000124635, ENSG00000282988, ENSG00000158373, ENSG00000276903, ENSG00000278463, ENSG00000273802, ENSG00000275221, ENSG00000274997, ENSG00000277224, ENSG00000278588, ENSG00000278677	87	35	20559	121.53103448275861	7.556444844917724E-30	3.778222422458862E-30	3.589311301335919E-30
GOTERM_BP_DIRECT	GO:0032200~telomere organization	17	19.101123595505616	3.6613575497275043E-32	ENSG00000158406, ENSG00000197153, ENSG00000276180, ENSG00000275379, ENSG00000275126, ENSG00000274750, ENSG00000278637, ENSG00000276966, ENSG00000278705, ENSG00000275714, ENSG00000278828, ENSG00000270882, ENSG00000277157, ENSG00000273983, ENSG00000277775, ENSG00000273542, ENSG00000197061	84	27	19308	144.72486772486772	1.314427360352174E-29	6.57213680176087E-30	6.2609214100340326E-30
GOTERM_BP_DIRECT	GO:0006335~DNA replication-dependent nucleosome assembly	17	19.101123595505616	1.6588518270133028E-30	ENSG00000158406, ENSG00000197153, ENSG00000276180, ENSG00000275379, ENSG00000275126, ENSG00000274750, ENSG00000278637, ENSG00000276966, ENSG00000278705, ENSG00000275714, ENSG00000278828, ENSG00000270882, ENSG00000277157, ENSG00000273983, ENSG00000277775, ENSG00000273542, ENSG00000197061	84	32	19308	122.11160714285714	5.955278058977757E-28	1.985092686325919E-28	1.891091082795165E-28
INTERPRO	IPR002119:Histone H2A	15	16.853932584269664	1.8345478161924756E-26	ENSG00000180573, ENSG00000277075, ENSG00000196787, ENSG00000196747, ENSG00000184270, ENSG00000184260, ENSG00000282988, ENSG00000276903, ENSG00000278463, ENSG00000275221, ENSG00000274997, ENSG00000276368, ENSG00000278677	84	29	19204	118.25123152709361	1.9996571196497983E-24	6.665523732165995E-25	6.665523732165995E-25
GOTERM_CC_DIRECT	GO:0000228~nuclear chromosome	17	19.101123595505616	3.6913967486100055E-26	ENSG00000158406, ENSG00000197153, ENSG00000276180, ENSG00000275379, ENSG00000275126, ENSG00000274750, ENSG00000278637, ENSG00000276966, ENSG00000278705, ENSG00000275714, ENSG00000278828, ENSG00000270882, ENSG00000277157, ENSG00000273983, ENSG00000277775, ENSG00000273542, ENSG00000197061	87	54	20562	74.40485312899106	3.580654846151705E-24	1.7903274230758526E-24	1.6426715531314524E-24
GOTERM_CC_DIRECT	GO:0043505~CENP-A containing nucleosome	13	14.606741573033707	2.3368512729528052E-25	ENSG00000158406, ENSG00000276180, ENSG00000277075, ENSG00000275126, ENSG00000278637, ENSG00000276966, ENSG00000124635, ENSG00000278705, ENSG00000278463, ENSG00000270882, ENSG00000277157, ENSG00000273542, ENSG00000197061	87	18	20562	170.6934865900383	2.266745734764221E-23	7.555819115880738E-24	6.932658776426656E-24
GOTERM_BP_DIRECT	GO:0061644~protein localization to CENP-A containing chromatin	13	14.606741573033707	3.1487872073190345E-25	ENSG00000158406, ENSG00000276180, ENSG00000277075, ENSG00000275126, ENSG00000278637, ENSG00000276966, ENSG00000124635, ENSG00000278705, ENSG00000278463, ENSG00000270882, ENSG00000277157, ENSG00000273542, ENSG00000197061	84	18	19308	166.0079365079365	1.1304146074275333E-22	2.826036518568833E-23	2.6922130622577746E-23
UP_KW_MOLECULAR_FUNCTION	KW-0238~DNA-binding	55	61.79775280898876	9.154265964539957E-25	ENSG00000158406, ENSG00000180573, ENSG00000184260, ENSG00000276966, ENSG00000124635, ENSG00000275713, ENSG00000275714, ENSG00000278705, ENSG00000278828, ENSG00000168298, ENSG00000278463, ENSG00000278588, ENSG00000277775, ENSG00000276368, ENSG00000112118, ENSG00000177853, ENSG00000275126, ENSG00000274750, ENSG00000203811, ENSG00000278637, ENSG00000203852, ENSG00000277224, ENSG00000274997, ENSG00000276410, ENSG00000203814, ENSG00000273983, ENSG00000278677, ENSG00000273542, ENSG00000197153, ENSG00000276180, ENSG00000277075, ENSG00000196787, ENSG00000196747, ENSG00000274641, ENSG00000275379, ENSG00000185130, ENSG00000276903, ENSG00000183598, ENSG00000270882, ENSG00000277157, ENSG00000187837, ENSG00000124575, ENSG00000181450, ENSG00000274290, ENSG00000196458, ENSG00000184270, ENSG00000282988, ENSG00000158373, ENSG00000273802, ENSG00000184357, ENSG00000275221, ENSG00000184678, ENSG00000197061	76	2092	11693	4.044951947267787	2.4716518104257885E-23	2.4716518104257885E-23	2.4716518104257885E-23
SMART	SM00414:H2A	15	16.853932584269664	5.7296475985791434E-24	ENSG00000180573, ENSG00000277075, ENSG00000196787, ENSG00000196747, ENSG00000184270, ENSG00000184260, ENSG00000282988, ENSG00000276903, ENSG00000278463, ENSG00000275221, ENSG00000274997, ENSG00000276368, ENSG00000278677	70	29	10386	76.74384236453201	2.0053766595027001E-22	2.0053766595027001E-22	2.0053766595027001E-22
UP_KW_PTM	KW-0832~Ubl conjugation	57	64.04494382022472	1.072970440651839E-23	ENSG00000158406, ENSG00000180573, ENSG00000184260, ENSG00000276966, ENSG00000124635, ENSG00000275713, ENSG00000275714, ENSG00000278705, ENSG00000278828, ENSG00000278463, ENSG00000255302, ENSG00000278588, ENSG00000277775, ENSG00000276368, ENSG00000265972, ENSG00000078177, ENSG00000177853, ENSG00000275126, ENSG00000274750, ENSG00000145604, ENSG00000203811, ENSG00000278637, ENSG00000104290, ENSG00000203852, ENSG00000277224, ENSG00000094916, ENSG00000274997, ENSG00000276410, ENSG00000203814, ENSG00000273983, ENSG00000278677, ENSG00000273542, ENSG00000197153, ENSG00000276180, ENSG00000277075, ENSG00000196787, ENSG00000196747, ENSG00000274641, ENSG00000275379, ENSG00000185130, ENSG00000142166, ENSG00000276903, ENSG00000183598, ENSG00000270882, ENSG00000277157, ENSG00000163946, ENSG00000274290, ENSG00000196458, ENSG00000170961, ENSG00000184270, ENSG00000282988, ENSG00000158373, ENSG00000273802, ENSG00000275221, ENSG00000184678, ENSG00000197061	82	2579	14106	3.8020125024825275	1.287564528782207E-22	3.4871539321184766E-23	2.145940881303678E-23
UP_SEQ_FEATURE	MUTAGEN:S->A: Blocks the inhibition of transcription by RPS6KA5/MSK1.	12	13.48314606741573	4.2744527710490306E-23	ENSG00000184270, ENSG00000184260, ENSG00000180573, ENSG00000277075, ENSG00000276903, ENSG00000278463, ENSG00000196787, ENSG00000274997, ENSG00000275221, ENSG00000278677, ENSG00000196747, ENSG00000276368	87	17	20559	166.80730223123732	1.111357720472748E-20	3.70452573490916E-21	3.519299448163702E-21
KEGG_PATHWAY	hsa05203:Viral carcinogenesis	24	26.96629213483146	4.059328558880517E-22	ENSG00000158406, ENSG00000276180, ENSG00000274290, ENSG00000275126, ENSG00000274641, ENSG00000145604, ENSG00000185130, ENSG00000278637, ENSG00000276966, ENSG00000124635, ENSG00000117461, ENSG00000275713, ENSG00000278705, ENSG00000158373, ENSG00000273802, ENSG00000270882, ENSG00000277224, ENSG00000278588, ENSG00000184678, ENSG00000277157, ENSG00000276410, ENSG00000203814, ENSG00000273542, ENSG00000197061	61	204	8164	15.745419479267117	6.007806267143165E-20	1.5019515667857913E-20	1.5019515667857913E-20
UP_SEQ_FEATURE	DOMAIN:Histone_H2A_C	11	12.359550561797752	7.476090681400903E-21	ENSG00000180573, ENSG00000282988, ENSG00000277075, ENSG00000276903, ENSG00000278463, ENSG00000196787, ENSG00000274997, ENSG00000275221, ENSG00000278677, ENSG00000196747	87	16	20559	162.46336206896552	1.9437835771642348E-18	4.859458942910587E-19	4.616485995765058E-19
INTERPRO	IPR000558:Histone H2B	12	13.48314606741573	1.1724322573164086E-20	ENSG00000274641, ENSG00000185130, ENSG00000275713, ENSG00000124635, ENSG00000158373, ENSG00000273802, ENSG00000274290, ENSG00000277224, ENSG00000278588, ENSG00000184678, ENSG00000203814, ENSG00000276410	84	24	19204	114.3095238095238	1.2779511604748854E-18	3.1948779011872136E-19	3.1948779011872136E-19
UP_KW_PTM	KW-0007~Acetylation	60	67.41573033707866	5.930517565214463E-20	ENSG00000158406, ENSG00000180573, ENSG00000184260, ENSG00000276966, ENSG00000124635, ENSG00000275713, ENSG00000275714, ENSG00000278705, ENSG00000278828, ENSG00000168298, ENSG00000278463, ENSG00000272325, ENSG00000278588, ENSG00000108984, ENSG00000277775, ENSG00000276368, ENSG00000163807, ENSG00000112118, ENSG00000275126, ENSG00000274750, ENSG00000145604, ENSG00000203811, ENSG00000278637, ENSG00000203852, ENSG00000277224, ENSG00000094916, ENSG00000274997, ENSG00000276410, ENSG00000203814, ENSG00000273983, ENSG00000278677, ENSG00000273542, ENSG00000197153, ENSG00000276180, ENSG00000277075, ENSG00000196787, ENSG00000196747, ENSG00000274641, ENSG00000275379, ENSG00000185130, ENSG00000007062, ENSG00000276903, ENSG00000183598, ENSG00000270882, ENSG00000277157, ENSG00000187837, ENSG00000124575, ENSG00000163946, ENSG00000274290, ENSG00000184270, ENSG00000282988, ENSG00000167552, ENSG00000158373, ENSG00000273802, ENSG00000184357, ENSG00000275221, ENSG00000184678, ENSG00000197061	82	3464	14106	2.9796372444093953	7.116621078257355E-19	1.5419345669557602E-19	9.488828104343141E-20
GOTERM_CC_DIRECT	GO:0070062~extracellular exosome	44	49.43820224719101	9.614706343422509E-20	ENSG00000158406, ENSG00000197153, ENSG00000276180, ENSG00000180573, ENSG00000277075, ENSG00000081479, ENSG00000196787, ENSG00000196747, ENSG00000275379, ENSG00000185130, ENSG00000184260, ENSG00000276966, ENSG00000007062, ENSG00000275713, ENSG00000275714, ENSG00000278705, ENSG00000276903, ENSG00000278828, ENSG00000278463, ENSG00000183598, ENSG00000278588, ENSG00000270882, ENSG00000277157, ENSG00000277775, ENSG00000276368, ENSG00000274290, ENSG00000184270, ENSG00000275126, ENSG00000274750, ENSG00000203811, ENSG00000278637, ENSG00000167552, ENSG00000158373, ENSG00000203852, ENSG00000273802, ENSG00000275221, ENSG00000277224, ENSG00000184678, ENSG00000274997, ENSG00000203814, ENSG00000273983, ENSG00000278677, ENSG00000273542, ENSG00000197061	87	2218	20562	4.688535804234943	9.326265153119833E-18	2.3315662882799583E-18	2.1392721614115084E-18
UP_SEQ_FEATURE	MUTAGEN:K->R: Abolished ufmylation.	10	11.235955056179774	5.005409202349532E-19	ENSG00000275126, ENSG00000158406, ENSG00000276180, ENSG00000278637, ENSG00000276966, ENSG00000278705, ENSG00000270882, ENSG00000277157, ENSG00000273542, ENSG00000197061	87	14	20559	168.79310344827587	1.301406392610878E-16	1.8591519894441118E-17	1.7661943899719062E-17
UP_SEQ_FEATURE	MUTAGEN:K->A: Impaired methylation by N6AMT1.	10	11.235955056179774	5.005409202349532E-19	ENSG00000275126, ENSG00000158406, ENSG00000276180, ENSG00000278637, ENSG00000276966, ENSG00000278705, ENSG00000270882, ENSG00000277157, ENSG00000273542, ENSG00000197061	87	14	20559	168.79310344827587	1.301406392610878E-16	1.8591519894441118E-17	1.7661943899719062E-17
UP_SEQ_FEATURE	CROSSLNK:Glycyl lysine isopeptide (Lys-Gly) (interchain with G-Cter in UFM1); alternate	10	11.235955056179774	5.005409202349532E-19	ENSG00000275126, ENSG00000158406, ENSG00000276180, ENSG00000278637, ENSG00000276966, ENSG00000278705, ENSG00000270882, ENSG00000277157, ENSG00000273542, ENSG00000197061	87	14	20559	168.79310344827587	1.301406392610878E-16	1.8591519894441118E-17	1.7661943899719062E-17
