Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
UP_KW_MOLECULAR_FUNCTION	KW-0030~Aminoacyl-tRNA synthetase	3	13.636363636363635	8.261294698264667E-4	ENSG00000134684, ENSG00000140105, ENSG00000110619	14	39	11693	64.24725274725274	0.01639355682506838	0.016522589396529334	0.016522589396529334
GOTERM_MF_DIRECT	GO:0042803~protein homodimerization activity	6	27.27272727272727	9.512639852542464E-4	ENSG00000175197, ENSG00000112715, ENSG00000116717, ENSG00000140105, ENSG00000162772, ENSG00000110619	22	716	18869	7.18727780599289	0.10025200134638124	0.10374126836513743	0.09813363223729217
INTERPRO	IPR014729:Rossmann-like alpha/beta/alpha sandwich fold	3	13.636363636363635	9.550768324145328E-4	ENSG00000134684, ENSG00000140105, ENSG00000110619	22	42	19204	62.35064935064935	0.05662133721277174	0.05162402135055609	0.05162402135055609
GOTERM_CC_DIRECT	GO:0070062~extracellular exosome	9	40.909090909090914	0.0010104974357049278	ENSG00000275832, ENSG00000161011, ENSG00000204388, ENSG00000168003, ENSG00000140105, ENSG00000103257, ENSG00000149428, ENSG00000087086, ENSG00000175866	22	2218	20562	3.7924829904090505	0.09889533093849678	0.05204061793880378	0.05001962306739393
SMART	SM00338:BRLZ	3	13.636363636363635	0.0011200974924062896	ENSG00000175197, ENSG00000177606, ENSG00000162772	11	53	10386	53.444253859348194	0.015567704575202401	0.015681364893688054	0.015681364893688054
UP_SEQ_FEATURE	DOMAIN:bZIP	3	13.636363636363635	0.0014283044961769034	ENSG00000175197, ENSG00000177606, ENSG00000162772	22	55	20559	50.97272727272727	0.20896208648058934	0.046848387474602425	0.04570574387766091
UP_SEQ_FEATURE	REGION:Basic motif	3	13.636363636363635	0.0014283044961769034	ENSG00000175197, ENSG00000177606, ENSG00000162772	22	55	20559	50.97272727272727	0.20896208648058934	0.046848387474602425	0.04570574387766091
INTERPRO	IPR004827:Basic-leucine zipper domain	3	13.636363636363635	0.0016925908639526587	ENSG00000175197, ENSG00000177606, ENSG00000162772	22	56	19204	46.76298701298701	0.09817565718149934	0.05162402135055609	0.05162402135055609
GOTERM_MF_DIRECT	GO:0042802~identical protein binding	8	36.36363636363637	0.0018692120426150888	ENSG00000175197, ENSG00000112715, ENSG00000161011, ENSG00000177606, ENSG00000162772, ENSG00000110619, ENSG00000087086, ENSG00000175866	22	1714	18869	4.0031823485732465	0.18753032872988185	0.10374126836513743	0.09813363223729217
GOTERM_CC_DIRECT	GO:1990622~CHOP-ATF3 complex	2	9.090909090909092	0.002041609424023163	ENSG00000175197, ENSG00000162772	22	2	20562	934.6363636363636	0.1898215314136018	0.05257144266859645	0.05052983324457329
GOTERM_CC_DIRECT	GO:1990184~amino acid transport complex	2	9.090909090909092	0.002041609424023163	ENSG00000168003, ENSG00000103257	22	2	20562	934.6363636363636	0.1898215314136018	0.05257144266859645	0.05052983324457329
UP_SEQ_FEATURE	MUTAGEN:Missing: Nearly abolishes transport activity.	2	9.090909090909092	0.002041907193932559	ENSG00000168003, ENSG00000103257	22	2	20559	934.5	0.2848157917059915	0.05581212996748995	0.05445085850486825
KEGG_PATHWAY	hsa04010:MAPK signaling pathway	5	22.727272727272727	0.0027043840062748394	ENSG00000175197, ENSG00000112715, ENSG00000204388, ENSG00000116717, ENSG00000177606	18	294	8164	7.713529856387	0.2576134543876657	0.27204867461502824	0.27204867461502824
GOTERM_BP_DIRECT	GO:0001938~positive regulation of endothelial cell proliferation	3	13.636363636363635	0.0031385468143885226	ENSG00000112715, ENSG00000177606, ENSG00000171951	22	77	19308	34.19362455726092	0.7037429181660028	0.14015924406623656	0.13798623253032594
GOTERM_BP_DIRECT	GO:0098713~leucine import across plasma membrane	2	9.090909090909092	0.0032595173038659666	ENSG00000168003, ENSG00000103257	22	3	19308	585.0909090909091	0.7173351917755602	0.14015924406623656	0.13798623253032594
GOTERM_BP_DIRECT	GO:1903801~L-leucine import into cell	2	9.090909090909092	0.0032595173038659666	ENSG00000168003, ENSG00000103257	22	3	19308	585.0909090909091	0.7173351917755602	0.14015924406623656	0.13798623253032594
GOTERM_BP_DIRECT	GO:0015823~phenylalanine transport	2	9.090909090909092	0.0032595173038659666	ENSG00000168003, ENSG00000103257	22	3	19308	585.0909090909091	0.7173351917755602	0.14015924406623656	0.13798623253032594
INTERPRO	IPR002305:Aminoacyl-tRNA synthetase, class Ic	2	9.090909090909092	0.004367259792159996	ENSG00000134684, ENSG00000140105	22	4	19204	436.45454545454544	0.2343164171550952	0.08880094910725324	0.08880094910725324
GOTERM_MF_DIRECT	GO:0015173~aromatic amino acid transmembrane transporter activity	2	9.090909090909092	0.004444672753369561	ENSG00000168003, ENSG00000103257	22	4	18869	428.8409090909091	0.39009882565491094	0.12327432688552652	0.11661084975657915
GOTERM_MF_DIRECT	GO:0031625~ubiquitin protein ligase binding	4	18.181818181818183	0.0045234364695617545	ENSG00000161011, ENSG00000204388, ENSG00000177606, ENSG00000101255	22	306	18869	11.211527035056449	0.3954316195868891	0.12327432688552652	0.11661084975657915
GOTERM_CC_DIRECT	GO:0030141~secretory granule	3	13.636363636363635	0.00454005287579817	ENSG00000112715, ENSG00000171951, ENSG00000175866	22	99	20562	28.322314049586772	0.374178562526414	0.09352508924144232	0.08989304694080377
KEGG_PATHWAY	hsa04141:Protein processing in endoplasmic reticulum	4	18.181818181818183	0.0049463395384550584	ENSG00000175197, ENSG00000204388, ENSG00000149428, ENSG00000087074	18	171	8164	10.609486679662119	0.42041760779624904	0.27204867461502824	0.27204867461502824
GOTERM_BP_DIRECT	GO:0051726~regulation of cell cycle	4	18.181818181818183	0.004976136071316989	ENSG00000175197, ENSG00000116717, ENSG00000177606, ENSG00000087074	22	324	19308	10.835016835016836	0.8549348094895971	0.1811481905063396	0.1783396914287219
GOTERM_BP_DIRECT	GO:0043065~positive regulation of apoptotic process	4	18.181818181818183	0.005148914975632392	ENSG00000161011, ENSG00000116717, ENSG00000006327, ENSG00000177606	22	328	19308	10.70288248337029	0.864363628685712	0.1811481905063396	0.1783396914287219
GOTERM_MF_DIRECT	GO:0015190~L-leucine transmembrane transporter activity	2	9.090909090909092	0.00555289760745615	ENSG00000168003, ENSG00000103257	22	5	18869	343.0727272727273	0.4610267403928088	0.12327432688552652	0.11661084975657915
UP_KW_BIOLOGICAL_PROCESS	KW-0053~Apoptosis	5	22.727272727272727	0.006192740063408808	ENSG00000175197, ENSG00000161011, ENSG00000006327, ENSG00000101255, ENSG00000087074	17	543	11223	6.078973025674358	0.11683204966232019	0.06192740063408808	0.06192740063408808
UP_SEQ_FEATURE	REGION:Leucine-zipper	3	13.636363636363635	0.006387441919527683	ENSG00000175197, ENSG00000177606, ENSG00000162772	22	118	20559	23.758474576271187	0.6503771726531776	0.1496486392575057	0.14599867244634704
GOTERM_CC_DIRECT	GO:0090575~RNA polymerase II transcription factor complex	3	13.636363636363635	0.006703544165209951	ENSG00000175197, ENSG00000177606, ENSG00000162772	22	121	20562	23.17280240420736	0.4998212404543807	0.1150775081694375	0.1106084787259642
KEGG_PATHWAY	hsa00970:Aminoacyl-tRNA biosynthesis	3	13.636363636363635	0.008095367226855065	ENSG00000134684, ENSG00000140105, ENSG00000110619	18	66	8164	20.616161616161616	0.5910303740858123	0.29683013165135236	0.29683013165135236
UP_KW_PTM	KW-0597~Phosphoprotein	19	86.36363636363636	0.008710341873484226	ENSG00000175197, ENSG00000128564, ENSG00000116717, ENSG00000134684, ENSG00000177606, ENSG00000171951, ENSG00000175866, ENSG00000275832, ENSG00000161011, ENSG00000204388, ENSG00000168003, ENSG00000140105, ENSG00000101255, ENSG00000103257, ENSG00000162772, ENSG00000149428, ENSG00000087074, ENSG00000110619, ENSG00000107554	22	8327	14106	1.4630064303416053	0.08376737245763799	0.09581376060832648	0.09581376060832648
GOTERM_CC_DIRECT	GO:0044754~autolysosome	2	9.090909090909092	0.011179827986827878	ENSG00000161011, ENSG00000087086	22	11	20562	169.93388429752065	0.6858885986951142	0.16450318323475305	0.15811471009942285
GOTERM_BP_DIRECT	GO:0008360~regulation of cell shape	3	13.636363636363635	0.012166245040836323	ENSG00000112715, ENSG00000107554, ENSG00000175866	22	155	19308	16.98651026392962	0.9912369623164352	0.38632923855568085	0.38033963795791836
UP_KW_MOLECULAR_FUNCTION	KW-0436~Ligase	3	13.636363636363635	0.012221384875350542	ENSG00000134684, ENSG00000140105, ENSG00000110619	14	154	11693	16.270408163265305	0.2180258553262181	0.12221384875350542	0.12221384875350542
GOTERM_MF_DIRECT	GO:0005515~protein binding	20	90.9090909090909	0.012397724893963095	ENSG00000175197, ENSG00000112715, ENSG00000116717, ENSG00000006327, ENSG00000134684, ENSG00000177606, ENSG00000171951, ENSG00000175866, ENSG00000161011, ENSG00000204388, ENSG00000168003, ENSG00000140105, ENSG00000101255, ENSG00000103257, ENSG00000162772, ENSG00000149428, ENSG00000087074, ENSG00000110619, ENSG00000107554, ENSG00000087086	22	12554	18869	1.366388112445146	0.7496134062394478	0.22935791053831725	0.21696018564435415
GOTERM_BP_DIRECT	GO:1990440~positive regulation of transcription from RNA polymerase II promoter in response to endoplasmic reticulum stress	2	9.090909090909092	0.012977467961818737	ENSG00000175197, ENSG00000162772	22	12	19308	146.27272727272728	0.9936236092549152	0.38632923855568085	0.38033963795791836
UP_SEQ_FEATURE	COMPBIAS:Basic and acidic residues	12	54.54545454545454	0.013398718649489844	ENSG00000175197, ENSG00000128564, ENSG00000275832, ENSG00000161011, ENSG00000168003, ENSG00000101255, ENSG00000171951, ENSG00000103257, ENSG00000149428, ENSG00000087074, ENSG00000110619, ENSG00000107554	22	5641	20559	1.9879453997518168	0.8905452212462786	0.2746737323145418	0.26797437298979687
UP_KW_BIOLOGICAL_PROCESS	KW-0037~Angiogenesis	3	13.636363636363635	0.016091000960349114	ENSG00000112715, ENSG00000006327, ENSG00000140105	17	138	11223	14.351662404092073	0.27706599266048804	0.09774596351867854	0.09774596351867854
GOTERM_BP_DIRECT	GO:0050930~induction of positive chemotaxis	2	9.090909090909092	0.016196683665869335	ENSG00000112715, ENSG00000171951	22	15	19308	117.01818181818182	0.9981990352499016	0.44772261276367376	0.44078117690687263
INTERPRO	IPR018181:Heat shock protein 70, conserved site	2	9.090909090909092	0.016283758751993258	ENSG00000204388, ENSG00000149428	22	15	19204	116.38787878787879	0.6326666638232091	0.19866185677431775	0.19866185677431775
INTERPRO	IPR013126:Heat shock protein 70 family	2	9.090909090909092	0.016283758751993258	ENSG00000204388, ENSG00000149428	22	15	19204	116.38787878787879	0.6326666638232091	0.19866185677431775	0.19866185677431775
GOTERM_MF_DIRECT	GO:0004812~aminoacyl-tRNA ligase activity	2	9.090909090909092	0.016570718102788328	ENSG00000134684, ENSG00000140105	22	15	18869	114.35757575757576	0.843509481812769	0.2313768660665041	0.21887000844128765
GOTERM_BP_DIRECT	GO:0010628~positive regulation of gene expression	4	18.181818181818183	0.01764314866447453	ENSG00000112715, ENSG00000204388, ENSG00000140105, ENSG00000162772	22	516	19308	6.80338266384778	0.9989809141926507	0.4551932355434428	0.448135976077653
GOTERM_MF_DIRECT	GO:0019901~protein kinase binding	4	18.181818181818183	0.01827122422961927	ENSG00000161011, ENSG00000140105, ENSG00000101255, ENSG00000087074	22	511	18869	6.713752001423234	0.8708605825540319	0.2313768660665041	0.21887000844128765
GOTERM_MF_DIRECT	GO:0015175~neutral amino acid transmembrane transporter activity	2	9.090909090909092	0.018760286437824656	ENSG00000168003, ENSG00000103257	22	17	18869	100.90374331550802	0.8778093459234544	0.2313768660665041	0.21887000844128765
UP_KW_BIOLOGICAL_PROCESS	KW-0648~Protein biosynthesis	3	13.636363636363635	0.01954919270373571	ENSG00000134684, ENSG00000140105, ENSG00000110619	17	153	11223	12.944636678200693	0.32622301988749813	0.09774596351867854	0.09774596351867854
GOTERM_BP_DIRECT	GO:0030224~monocyte differentiation	2	9.090909090909092	0.020473418985817803	ENSG00000112715, ENSG00000177606	22	19	19308	92.38277511961722	0.999666359033665	0.4952008217194681	0.4875232895997864
UP_SEQ_FEATURE	COMPBIAS:Polar residues	13	59.09090909090909	0.022559777850815713	ENSG00000175197, ENSG00000128564, ENSG00000006327, ENSG00000171951, ENSG00000175866, ENSG00000275832, ENSG00000161011, ENSG00000140105, ENSG00000149428, ENSG00000087074, ENSG00000110619, ENSG00000107554, ENSG00000087086	22	6908	20559	1.7586132020845398	0.976297515850107	0.41108928528153077	0.4010627173478349
GOTERM_CC_DIRECT	GO:0016234~inclusion body	2	9.090909090909092	0.023240212473699985	ENSG00000161011, ENSG00000204388	22	23	20562	81.27272727272728	0.9112556960205261	0.2992177355988873	0.2875976293620373
GOTERM_MF_DIRECT	GO:0005524~ATP binding	6	27.27272727272727	0.024580872140603435	ENSG00000204388, ENSG00000134684, ENSG00000140105, ENSG00000101255, ENSG00000149428, ENSG00000110619	22	1545	18869	3.330803177405119	0.9368707359605078	0.2728476807606981	0.25809915747633605
UP_KW_BIOLOGICAL_PROCESS	KW-0338~Growth arrest	2	9.090909090909092	0.025371962501164098	ENSG00000175197, ENSG00000116717	17	18	11223	73.3529411764706	0.4018941987432785	0.10148785000465639	0.10148785000465639
UP_SEQ_FEATURE	CROSSLNK:Glycyl lysine isopeptide (Lys-Gly) (interchain with G-Cter in ubiquitin)	3	13.636363636363635	0.02676372359660223	ENSG00000161011, ENSG00000168003, ENSG00000103257	22	251	20559	11.169322709163346	0.9883104092766258	0.4389250669842765	0.42821957754563567
GOTERM_BP_DIRECT	GO:0006418~tRNA aminoacylation for protein translation	2	9.090909090909092	0.02685533761179296	ENSG00000134684, ENSG00000140105	22	25	19308	70.2109090909091	0.9999734138344696	0.6113538621037574	0.6018755076525363
GOTERM_MF_DIRECT	GO:0000976~transcription regulatory region sequence-specific DNA binding	3	13.636363636363635	0.028639820405769057	ENSG00000175197, ENSG00000177606, ENSG00000162772	22	239	18869	10.765880562951692	0.9602613749410404	0.2890018240945787	0.27338010387325007
KEGG_PATHWAY	hsa04210:Apoptosis	3	13.636363636363635	0.03181448758660797	ENSG00000175197, ENSG00000116717, ENSG00000177606	18	136	8164	10.004901960784313	0.9714606702364301	0.7285948756185782	0.7285948756185782
KEGG_PATHWAY	hsa05418:Fluid shear stress and atherosclerosis	3	13.636363636363635	0.033117948891753554	ENSG00000112715, ENSG00000161011, ENSG00000177606	18	139	8164	9.788968824940047	0.9753915192704334	0.7285948756185782	0.7285948756185782
GOTERM_BP_DIRECT	GO:1900745~positive regulation of p38MAPK cascade	2	9.090909090909092	0.03425086001812232	ENSG00000112715, ENSG00000116717	22	32	19308	54.85227272727273	0.9999986116603183	0.6976359382638598	0.6868198772055054
GOTERM_BP_DIRECT	GO:0043392~negative regulation of DNA binding	2	9.090909090909092	0.03425086001812232	ENSG00000175197, ENSG00000177606	22	32	19308	54.85227272727273	0.9999986116603183	0.6976359382638598	0.6868198772055054
GOTERM_CC_DIRECT	GO:0005737~cytoplasm	11	50.0	0.035572092855058746	ENSG00000175197, ENSG00000112715, ENSG00000161011, ENSG00000204388, ENSG00000116717, ENSG00000134684, ENSG00000140105, ENSG00000087074, ENSG00000110619, ENSG00000087086, ENSG00000175866	22	5576	20562	1.8437948350071738	0.9760234777112926	0.33033065043042437	0.3175022756564273
GOTERM_CC_DIRECT	GO:0016235~aggresome	2	9.090909090909092	0.03614749490624495	ENSG00000161011, ENSG00000204388	22	36	20562	51.92424242424242	0.9774529469457682	0.33033065043042437	0.3175022756564273
UP_SEQ_FEATURE	CROSSLNK:Glycyl lysine isopeptide (Lys-Gly) (interchain with G-Cter in SUMO2)	5	22.727272727272727	0.037060479643075225	ENSG00000275832, ENSG00000161011, ENSG00000168003, ENSG00000177606, ENSG00000162772	22	1267	20559	3.687845303867403	0.9979571436807182	0.5525380601331216	0.5390615220810941
GOTERM_CC_DIRECT	GO:0016020~membrane	7	31.818181818181817	0.03757178532417624	ENSG00000112715, ENSG00000168003, ENSG00000103257, ENSG00000149428, ENSG00000087074, ENSG00000087086, ENSG00000175866	22	2547	20562	2.5686904379483884	0.9806384699534615	0.33033065043042437	0.3175022756564273
GOTERM_BP_DIRECT	GO:0045944~positive regulation of transcription from RNA polymerase II promoter	5	22.727272727272727	0.03845681691337396	ENSG00000175197, ENSG00000112715, ENSG00000161011, ENSG00000177606, ENSG00000162772	22	1204	19308	3.644669284204168	0.9999997435970653	0.7441394072737861	0.7326023621997739
GOTERM_CC_DIRECT	GO:0005788~endoplasmic reticulum lumen	3	13.636363636363635	0.038485124321991186	ENSG00000128564, ENSG00000171951, ENSG00000149428	22	306	20562	9.163101604278074	0.9824422530207013	0.33033065043042437	0.3175022756564273
GOTERM_MF_DIRECT	GO:0042056~chemoattractant activity	2	9.090909090909092	0.03933091630067167	ENSG00000112715, ENSG00000171951	22	36	18869	47.6489898989899	0.9883669551409728	0.3638109757812129	0.3441455176308771
UP_KW_DISEASE	KW-0523~Neurodegeneration	4	18.181818181818183	0.03947515098225448	ENSG00000161011, ENSG00000134684, ENSG00000140105, ENSG00000087086	10	397	4447	4.480604534005038	0.2754492051847268	0.3062840680357303	0.3062840680357303
UP_KW_LIGAND	KW-0067~ATP-binding	5	22.727272727272727	0.039799636360884745	ENSG00000204388, ENSG00000134684, ENSG00000140105, ENSG00000149428, ENSG00000110619	8	1440	6833	2.9657118055555554	0.21626147245333405	0.23879781816530848	0.23879781816530848
BIOCARTA	h_hifPathway:Hypoxia-Inducible Factor in the Cardiovascular System	2	9.090909090909092	0.04128159484072653	ENSG00000112715, ENSG00000177606	5	17	1623	38.188235294117646	0.8621267382779592	1.0	1.0
UP_SEQ_FEATURE	REGION:Disordered	19	86.36363636363636	0.04431795024934304	ENSG00000175197, ENSG00000128564, ENSG00000112715, ENSG00000006327, ENSG00000134684, ENSG00000171951, ENSG00000175866, ENSG00000275832, ENSG00000161011, ENSG00000204388, ENSG00000168003, ENSG00000140105, ENSG00000101255, ENSG00000103257, ENSG00000149428, ENSG00000087074, ENSG00000110619, ENSG00000107554, ENSG00000087086	22	13665	20559	1.2993413830954994	0.9994092518960499	0.6056786534076882	0.5909060033245739
GOTERM_BP_DIRECT	GO:0001541~ovarian follicle development	2	9.090909090909092	0.046804525841259936	ENSG00000128564, ENSG00000112715	22	44	19308	39.892561983471076	0.9999999912214453	0.8021495454400831	0.7897131183789965
GOTERM_BP_DIRECT	GO:0050918~positive chemotaxis	2	9.090909090909092	0.046804525841259936	ENSG00000112715, ENSG00000171951	22	44	19308	39.892561983471076	0.9999999912214453	0.8021495454400831	0.7897131183789965
GOTERM_BP_DIRECT	GO:0051591~response to cAMP	2	9.090909090909092	0.049918572068259996	ENSG00000128564, ENSG00000177606	22	47	19308	37.34622823984526	0.9999999975257665	0.8021495454400831	0.7897131183789965
BIOCARTA	h_atmPathway:ATM Signaling Pathway	2	9.090909090909092	0.050806203993381926	ENSG00000116717, ENSG00000177606	5	21	1623	30.914285714285715	0.9137657330485681	1.0	1.0
GOTERM_CC_DIRECT	GO:0009925~basal plasma membrane	2	9.090909090909092	0.05083866182459332	ENSG00000168003, ENSG00000103257	22	51	20562	36.652406417112296	0.9953652734540833	0.4027986283025471	0.38715596312574907
GOTERM_BP_DIRECT	GO:0003151~outflow tract morphogenesis	2	9.090909090909092	0.05095443261520796	ENSG00000112715, ENSG00000177606	22	48	19308	36.56818181818182	0.9999999983778382	0.8021495454400831	0.7897131183789965
GOTERM_BP_DIRECT	GO:0030968~endoplasmic reticulum unfolded protein response	2	9.090909090909092	0.055087128806788586	ENSG00000175197, ENSG00000162772	22	52	19308	33.75524475524475	0.9999999997003509	0.8021495454400831	0.7897131183789965
BBID	114.Genomic_reformatting_Brain_Ischemia	2	9.090909090909092	0.055968459468851074	ENSG00000204388, ENSG00000177606	3	11	388	23.515151515151516	0.3691994894480728	0.3917792162819575	0.3917792162819575
GOTERM_BP_DIRECT	GO:0031334~positive regulation of protein complex assembly	2	9.090909090909092	0.05817539731805844	ENSG00000112715, ENSG00000140105	22	55	19308	31.914049586776862	0.9999999999155884	0.8021495454400831	0.7897131183789965
GOTERM_BP_DIRECT	GO:0048167~regulation of synaptic plasticity	2	9.090909090909092	0.05817539731805844	ENSG00000128564, ENSG00000175866	22	55	19308	31.914049586776862	0.9999999999155884	0.8021495454400831	0.7897131183789965
GOTERM_BP_DIRECT	GO:0031397~negative regulation of protein ubiquitination	2	9.090909090909092	0.05817539731805844	ENSG00000161011, ENSG00000204388	22	55	19308	31.914049586776862	0.9999999999155884	0.8021495454400831	0.7897131183789965
UP_KW_CELLULAR_COMPONENT	KW-0458~Lysosome	3	13.636363636363635	0.06090880926449146	ENSG00000161011, ENSG00000168003, ENSG00000103257	20	375	17615	7.045999999999999	0.6341321352643248	0.9745409482318633	0.9745409482318633
GOTERM_BP_DIRECT	GO:0050790~regulation of catalytic activity	3	13.636363636363635	0.06198176075047661	ENSG00000275832, ENSG00000177606, ENSG00000107554	22	375	19308	7.021090909090908	0.9999999999823898	0.8021495454400831	0.7897131183789965
GOTERM_BP_DIRECT	GO:0045599~negative regulation of fat cell differentiation	2	9.090909090909092	0.06227813804001524	ENSG00000175197, ENSG00000101255	22	59	19308	29.75038520801233	0.9999999999844169	0.8021495454400831	0.7897131183789965
GOTERM_MF_DIRECT	GO:0046982~protein heterodimerization activity	3	13.636363636363635	0.06333289196847963	ENSG00000175197, ENSG00000116717, ENSG00000162772	22	371	18869	6.935432492036265	0.9992986013091306	0.540765462192403	0.5115348966684893
GOTERM_BP_DIRECT	GO:0043525~positive regulation of neuron apoptotic process	2	9.090909090909092	0.06636385408215459	ENSG00000175197, ENSG00000177606	22	63	19308	27.86147186147186	0.9999999999971242	0.8021495454400831	0.7897131183789965
GOTERM_BP_DIRECT	GO:0002931~response to ischemia	2	9.090909090909092	0.06738263085927897	ENSG00000161011, ENSG00000149428	22	64	19308	27.426136363636363	0.9999999999981153	0.8021495454400831	0.7897131183789965
GOTERM_BP_DIRECT	GO:0032757~positive regulation of interleukin-8 production	2	9.090909090909092	0.06840034883597608	ENSG00000175197, ENSG00000204388	22	65	19308	27.004195804195806	0.9999999999987648	0.8021495454400831	0.7897131183789965
GOTERM_MF_DIRECT	GO:0019899~enzyme binding	3	13.636363636363635	0.0691239356202252	ENSG00000161011, ENSG00000204388, ENSG00000177606	22	390	18869	6.597552447552447	0.9996476316921287	0.5480540609889284	0.5184295171516891
KEGG_PATHWAY	hsa05417:Lipid and atherosclerosis	3	13.636363636363635	0.07245155708554084	ENSG00000175197, ENSG00000204388, ENSG00000177606	18	215	8164	6.328682170542635	0.99974471454149	1.0	1.0
UP_KW_BIOLOGICAL_PROCESS	KW-0029~Amino-acid transport	2	9.090909090909092	0.07298809930464133	ENSG00000168003, ENSG00000103257	17	53	11223	24.91231964483907	0.7803626524051316	0.24329366434880442	0.24329366434880442
UP_KW_PTM	KW-0832~Ubl conjugation	8	36.36363636363637	0.07325123004217951	ENSG00000175197, ENSG00000275832, ENSG00000161011, ENSG00000168003, ENSG00000177606, ENSG00000162772, ENSG00000103257, ENSG00000087074	22	2579	14106	1.9889315802460434	0.5326737430253343	0.3397862650416158	0.3397862650416158
GOTERM_BP_DIRECT	GO:0006469~negative regulation of protein kinase activity	2	9.090909090909092	0.07347309328951578	ENSG00000140105, ENSG00000101255	22	70	19308	25.075324675324676	0.9999999999998507	0.8362966795012531	0.8233308395089856
UP_KW_DISEASE	KW-0656~Proto-oncogene	3	13.636363636363635	0.07657101700893257	ENSG00000175197, ENSG00000177606, ENSG00000110619	10	232	4447	5.750431034482759	0.471277234446848	0.3062840680357303	0.3062840680357303
GOTERM_BP_DIRECT	GO:0010506~regulation of autophagy	2	9.090909090909092	0.07851952415436897	ENSG00000175197, ENSG00000101255	22	75	19308	23.403636363636362	0.999999999999982	0.8682015956497369	0.8547411057947022
GOTERM_MF_DIRECT	GO:0000049~tRNA binding	2	9.090909090909092	0.08027541348184958	ENSG00000134684, ENSG00000110619	22	75	18869	22.87151515151515	0.9999075269033088	0.5940380597656869	0.5619278943729471
INTERPRO	IPR027267:Arfaptin homology (AH) domain/BAR domain	2	9.090909090909092	0.08195883526784672	ENSG00000107554, ENSG00000175866	22	78	19204	22.382284382284382	0.9945726044677861	0.8332481585564416	0.8332481585564416
KEGG_PATHWAY	hsa04216:Ferroptosis	2	9.090909090909092	0.08210668594652513	ENSG00000168003, ENSG00000087086	18	41	8164	22.124661246612465	0.9999192499665609	1.0	1.0
GOTERM_BP_DIRECT	GO:0032436~positive regulation of proteasomal ubiquitin-dependent protein catabolic process	2	9.090909090909092	0.08454068983725756	ENSG00000204388, ENSG00000101255	22	81	19308	21.67003367003367	0.9999999999999986	0.8933539493500378	0.8795035005229053
